scenario,probability,hub,week,demand
12,0.0625,2,19,35131
12,0.0625,2,20,37477
12,0.0625,2,21,34542
12,0.0625,2,22,32245
12,0.0625,2,23,34238
12,0.0625,2,24,34306
12,0.0625,2,25,33590
12,0.0625,2,26,35835
12,0.0625,2,27,31720
12,0.0625,2,28,34664
12,0.0625,2,29,34797
12,0.0625,2,30,37641
12,0.0625,2,31,34602
12,0.0625,2,32,36744
12,0.0625,2,33,37478
12,0.0625,2,34,37927
12,0.0625,2,35,36795
12,0.0625,2,36,34696
12,0.0625,2,37,36288
12,0.0625,2,38,35362
12,0.0625,2,39,40198
12,0.0625,2,40,44261
12,0.0625,2,41,40608
12,0.0625,2,42,39900
12,0.0625,2,43,42261
12,0.0625,2,44,37399
12,0.0625,2,45,40893
12,0.0625,2,46,44367
12,0.0625,2,47,37344
12,0.0625,2,48,40413
12,0.0625,2,49,40591
12,0.0625,2,50,38168
12,0.0625,2,51,38108
13,0.0625,0,0,12608
13,0.0625,0,1,13405
13,0.0625,0,2,13556
13,0.0625,0,3,14259
13,0.0625,0,4,14584
13,0.0625,0,5,13730
13,0.0625,0,6,14822
13,0.0625,0,7,14556
13,0.0625,0,8,14142
13,0.0625,0,9,13228
13,0.0625,0,10,14203
13,0.0625,0,11,14162
13,0.0625,0,12,13636
13,0.0625,0,13,13853
13,0.0625,0,14,15172
13,0.0625,0,15,15046
13,0.0625,0,16,14553
13,0.0625,0,17,13836
13,0.0625,0,18,13953
13,0.0625,0,19,14668
13,0.0625,0,20,14120
13,0.0625,0,21,14802
13,0.0625,0,22,14728
13,0.0625,0,23,13152
13,0.0625,0,24,14182
13,0.0625,0,25,14776
13,0.0625,0,26,17184
13,0.0625,0,27,15963
13,0.0625,0,28,16579
13,0.0625,0,29,14959
13,0.0625,0,30,15412
13,0.0625,0,31,15551
13,0.0625,0,32,16037
13,0.0625,0,33,17104
13,0.0625,0,34,16009
13,0.0625,0,35,16278
13,0.0625,0,36,16786
13,0.0625,0,37,15075
13,0.0625,0,38,15401
13,0.0625,0,39,13523
13,0.0625,0,40,12398
13,0.0625,0,41,13096
13,0.0625,0,42,12324
13,0.0625,0,43,13260
13,0.0625,0,44,11984
13,0.0625,0,45,12734
13,0.0625,0,46,13275
13,0.0625,0,47,12662
13,0.0625,0,48,11993
13,0.0625,0,49,11565
13,0.0625,0,50,13338
13,0.0625,0,51,14008
13,0.0625,1,0,13798
13,0.0625,1,1,12570
13,0.0625,1,2,12099
13,0.0625,1,3,13129
13,0.0625,1,4,12614
13,0.0625,1,5,11932
13,0.0625,1,6,12468
13,0.0625,1,7,13348
13,0.0625,1,8,12825
13,0.0625,1,9,12991
13,0.0625,1,10,12587
13,0.0625,1,11,11249
13,0.0625,1,12,12550
13,0.0625,1,13,13322
13,0.0625,1,14,12903
13,0.0625,1,15,13500
13,0.0625,1,16,14193
13,0.0625,1,17,13906
13,0.0625,1,18,13927
13,0.0625,1,19,13362
13,0.0625,1,20,14173
13,0.0625,1,21,13998
13,0.0625,1,22,13308
13,0.0625,1,23,14154
13,0.0625,1,24,13466
13,0.0625,1,25,11335
13,0.0625,1,26,15185
13,0.0625,1,27,14699
13,0.0625,1,28,13530
13,0.0625,1,29,14077
13,0.0625,1,30,14041
13,0.0625,1,31,14138
13,0.0625,1,32,15402
13,0.0625,1,33,15667
13,0.0625,1,34,14018
13,0.0625,1,35,13991
13,0.0625,1,36,15399
13,0.0625,1,37,13746
13,0.0625,1,38,14624
13,0.0625,1,39,14238
13,0.0625,1,40,14523
13,0.0625,1,41,14946
13,0.0625,1,42,14116
13,0.0625,1,43,13988
13,0.0625,1,44,14583
13,0.0625,1,45,14262
13,0.0625,1,46,13068
13,0.0625,1,47,14794
13,0.0625,1,48,12957
13,0.0625,1,49,15163
13,0.0625,1,50,13715
13,0.0625,1,51,14231
13,0.0625,2,0,32870
13,0.0625,2,1,36781
13,0.0625,2,2,34600
13,0.0625,2,3,31848
13,0.0625,2,4,34173
13,0.0625,2,5,35280
13,0.0625,2,6,33033
13,0.0625,2,7,32303
13,0.0625,2,8,38026
13,0.0625,2,9,33274
13,0.0625,2,10,34160
13,0.0625,2,11,34438
13,0.0625,2,12,37802
13,0.0625,2,13,33252
13,0.0625,2,14,34949
13,0.0625,2,15,35701
13,0.0625,2,16,36923
13,0.0625,2,17,35499
13,0.0625,2,18,35327
13,0.0625,2,19,35131
13,0.0625,2,20,37477
13,0.0625,2,21,34542
13,0.0625,2,22,32245
13,0.0625,2,23,34238
13,0.0625,2,24,34306
13,0.0625,2,25,33590
13,0.0625,2,26,35835
13,0.0625,2,27,31720
13,0.0625,2,28,34664
13,0.0625,2,29,34797
13,0.0625,2,30,37641
13,0.0625,2,31,34602
13,0.0625,2,32,36744
13,0.0625,2,33,37478
13,0.0625,2,34,37927
13,0.0625,2,35,36795
13,0.0625,2,36,34696
13,0.0625,2,37,36288
13,0.0625,2,38,35362
13,0.0625,2,39,41813
13,0.0625,2,40,40289
13,0.0625,2,41,43165
13,0.0625,2,42,41516
13,0.0625,2,43,43725
13,0.0625,2,44,41445
13,0.0625,2,45,39661
13,0.0625,2,46,42856
13,0.0625,2,47,35891
13,0.0625,2,48,40744
13,0.0625,2,49,40260
13,0.0625,2,50,40809
13,0.0625,2,51,37786
14,0.0625,0,0,12608
14,0.0625,0,1,13405
14,0.0625,0,2,13556
14,0.0625,0,3,14259
14,0.0625,0,4,14584
14,0.0625,0,5,13730
14,0.0625,0,6,14822
14,0.0625,0,7,14556
14,0.0625,0,8,14142
14,0.0625,0,9,13228
14,0.0625,0,10,14203
14,0.0625,0,11,14162
14,0.0625,0,12,13636
14,0.0625,0,13,13853
14,0.0625,0,14,15172
14,0.0625,0,15,15046
14,0.0625,0,16,14553
14,0.0625,0,17,13836
14,0.0625,0,18,13953
14,0.0625,0,19,14668
14,0.0625,0,20,14120
14,0.0625,0,21,14802
14,0.0625,0,22,14728
14,0.0625,0,23,13152
14,0.0625,0,24,14182
14,0.0625,0,25,14776
14,0.0625,0,26,16002
14,0.0625,0,27,15070
14,0.0625,0,28,16927
14,0.0625,0,29,17782
14,0.0625,0,30,13930
14,0.0625,0,31,16068
14,0.0625,0,32,15583
14,0.0625,0,33,15395
14,0.0625,0,34,15349
14,0.0625,0,35,15976
14,0.0625,0,36,14531
14,0.0625,0,37,16497
14,0.0625,0,38,16076
14,0.0625,0,39,16178
14,0.0625,0,40,15065
14,0.0625,0,41,15010
14,0.0625,0,42,15375
14,0.0625,0,43,15251
14,0.0625,0,44,16208
14,0.0625,0,45,14749
14,0.0625,0,46,15125
14,0.0625,0,47,16305
14,0.0625,0,48,15104
14,0.0625,0,49,15344
14,0.0625,0,50,16093
14,0.0625,0,51,14984
14,0.0625,1,0,13798
14,0.0625,1,1,12570
14,0.0625,1,2,12099
14,0.0625,1,3,13129
14,0.0625,1,4,12614
14,0.0625,1,5,11932
14,0.0625,1,6,12468
14,0.0625,1,7,13348
14,0.0625,1,8,12825
14,0.0625,1,9,12991
14,0.0625,1,10,12587
14,0.0625,1,11,11249
14,0.0625,1,12,12550
14,0.0625,1,13,13322
14,0.0625,1,14,12903
14,0.0625,1,15,13500
14,0.0625,1,16,14193
14,0.0625,1,17,13906
14,0.0625,1,18,13927
14,0.0625,1,19,13362
14,0.0625,1,20,14173
14,0.0625,1,21,13998
14,0.0625,1,22,13308
14,0.0625,1,23,14154
14,0.0625,1,24,13466
14,0.0625,1,25,11335
14,0.0625,1,26,14939
14,0.0625,1,27,15223
14,0.0625,1,28,15072
14,0.0625,1,29,14990
14,0.0625,1,30,14580
14,0.0625,1,31,13673
14,0.0625,1,32,14255
14,0.0625,1,33,15014
14,0.0625,1,34,14547
14,0.0625,1,35,14331
14,0.0625,1,36,14411
14,0.0625,1,37,14890
14,0.0625,1,38,14366
14,0.0625,1,39,15213
14,0.0625,1,40,15856
14,0.0625,1,41,15783
14,0.0625,1,42,14662
14,0.0625,1,43,14883
14,0.0625,1,44,14985
14,0.0625,1,45,14634
14,0.0625,1,46,14594
14,0.0625,1,47,16628
14,0.0625,1,48,15731
14,0.0625,1,49,14814
14,0.0625,1,50,15135
14,0.0625,1,51,15708
14,0.0625,2,0,32870
14,0.0625,2,1,36781
14,0.0625,2,2,34600
14,0.0625,2,3,31848
14,0.0625,2,4,34173
14,0.0625,2,5,35280
14,0.0625,2,6,33033
14,0.0625,2,7,32303
14,0.0625,2,8,38026
14,0.0625,2,9,33274
14,0.0625,2,10,34160
14,0.0625,2,11,34438
14,0.0625,2,12,37802
14,0.0625,2,13,33252
14,0.0625,2,14,34949
14,0.0625,2,15,35701
14,0.0625,2,16,36923
14,0.0625,2,17,35499
14,0.0625,2,18,35327
14,0.0625,2,19,35131
14,0.0625,2,20,37477
14,0.0625,2,21,34542
14,0.0625,2,22,32245
14,0.0625,2,23,34238
14,0.0625,2,24,34306
14,0.0625,2,25,33590
14,0.0625,2,26,34941
14,0.0625,2,27,34871
14,0.0625,2,28,35576
14,0.0625,2,29,34057
14,0.0625,2,30,37224
14,0.0625,2,31,37137
14,0.0625,2,32,33996
14,0.0625,2,33,38528
14,0.0625,2,34,36916
14,0.0625,2,35,36102
14,0.0625,2,36,35200
14,0.0625,2,37,38316
14,0.0625,2,38,35984
14,0.0625,2,39,40105
14,0.0625,2,40,46225
14,0.0625,2,41,39206
14,0.0625,2,42,46431
14,0.0625,2,43,42806
14,0.0625,2,44,38730
14,0.0625,2,45,40960
14,0.0625,2,46,39356
14,0.0625,2,47,39235
14,0.0625,2,48,39729
14,0.0625,2,49,40861
14,0.0625,2,50,40661
14,0.0625,2,51,43572
15,0.0625,0,0,12608
15,0.0625,0,1,13405
15,0.0625,0,2,13556
15,0.0625,0,3,14259
15,0.0625,0,4,14584
15,0.0625,0,5,13730
15,0.0625,0,6,14822
15,0.0625,0,7,14556
15,0.0625,0,8,14142
15,0.0625,0,9,13228
15,0.0625,0,10,14203
15,0.0625,0,11,14162
15,0.0625,0,12,13636
15,0.0625,0,13,13853
15,0.0625,0,14,15172
15,0.0625,0,15,15046
15,0.0625,0,16,14553
15,0.0625,0,17,13836
15,0.0625,0,18,13953
15,0.0625,0,19,14668
15,0.0625,0,20,14120
15,0.0625,0,21,14802
15,0.0625,0,22,14728
15,0.0625,0,23,13152
15,0.0625,0,24,14182
15,0.0625,0,25,14776
15,0.0625,0,26,16002
15,0.0625,0,27,15070
15,0.0625,0,28,16927
15,0.0625,0,29,17782
15,0.0625,0,30,13930
15,0.0625,0,31,16068
15,0.0625,0,32,15583
15,0.0625,0,33,15395
15,0.0625,0,34,15349
15,0.0625,0,35,15976
15,0.0625,0,36,14531
15,0.0625,0,37,16497
15,0.0625,0,38,16076
15,0.0625,0,39,15198
15,0.0625,0,40,15055
15,0.0625,0,41,15459
15,0.0625,0,42,15735
15,0.0625,0,43,15942
15,0.0625,0,44,14894
15,0.0625,0,45,15758
15,0.0625,0,46,16498
15,0.0625,0,47,13180
15,0.0625,0,48,15978
15,0.0625,0,49,15097
15,0.0625,0,50,16185
15,0.0625,0,51,15409
15,0.0625,1,0,13798
15,0.0625,1,1,12570
15,0.0625,1,2,12099
15,0.0625,1,3,13129
15,0.0625,1,4,12614
15,0.0625,1,5,11932
15,0.0625,1,6,12468
15,0.0625,1,7,13348
15,0.0625,1,8,12825
15,0.0625,1,9,12991
15,0.0625,1,10,12587
15,0.0625,1,11,11249
15,0.0625,1,12,12550
15,0.0625,1,13,13322
15,0.0625,1,14,12903
15,0.0625,1,15,13500
15,0.0625,1,16,14193
15,0.0625,1,17,13906
15,0.0625,1,18,13927
15,0.0625,1,19,13362
15,0.0625,1,20,14173
15,0.0625,1,21,13998
15,0.0625,1,22,13308
15,0.0625,1,23,14154
15,0.0625,1,24,13466
15,0.0625,1,25,11335
15,0.0625,1,26,14939
15,0.0625,1,27,15223
15,0.0625,1,28,15072
15,0.0625,1,29,14990
15,0.0625,1,30,14580
15,0.0625,1,31,13673
15,0.0625,1,32,14255
15,0.0625,1,33,15014
15,0.0625,1,34,14547
15,0.0625,1,35,14331
15,0.0625,1,36,14411
15,0.0625,1,37,14890
15,0.0625,1,38,14366
15,0.0625,1,39,15156
15,0.0625,1,40,15208
15,0.0625,1,41,15511
15,0.0625,1,42,15963
15,0.0625,1,43,14567
15,0.0625,1,44,16694
15,0.0625,1,45,14980
15,0.0625,1,46,15682
15,0.0625,1,47,15400
15,0.0625,1,48,16578
15,0.0625,1,49,14872
15,0.0625,1,50,14321
15,0.0625,1,51,14567
15,0.0625,2,0,32870
15,0.0625,2,1,36781
15,0.0625,2,2,34600
15,0.0625,2,3,31848
15,0.0625,2,4,34173
15,0.0625,2,5,35280
15,0.0625,2,6,33033
15,0.0625,2,7,32303
15,0.0625,2,8,38026
15,0.0625,2,9,33274
15,0.0625,2,10,34160
15,0.0625,2,11,34438
15,0.0625,2,12,37802
15,0.0625,2,13,33252
15,0.0625,2,14,34949
15,0.0625,2,15,35701
15,0.0625,2,16,36923
15,0.0625,2,17,35499
15,0.0625,2,18,35327
15,0.0625,2,19,35131
15,0.0625,2,20,37477
15,0.0625,2,21,34542
15,0.0625,2,22,32245
15,0.0625,2,23,34238
15,0.0625,2,24,34306
15,0.0625,2,25,33590
15,0.0625,2,26,34941
15,0.0625,2,27,34871
15,0.0625,2,28,35576
15,0.0625,2,29,34057
15,0.0625,2,30,37224
15,0.0625,2,31,37137
15,0.0625,2,32,33996
15,0.0625,2,33,38528
15,0.0625,2,34,36916
15,0.0625,2,35,36102
15,0.0625,2,36,35200
15,0.0625,2,37,38316
15,0.0625,2,38,35984
15,0.0625,2,39,43984
15,0.0625,2,40,41715
15,0.0625,2,41,43577
15,0.0625,2,42,40389
15,0.0625,2,43,43587
15,0.0625,2,44,39837
15,0.0625,2,45,41823
15,0.0625,2,46,42702
15,0.0625,2,47,39191
15,0.0625,2,48,42611
15,0.0625,2,49,39727
15,0.0625,2,50,41364
15,0.0625,2,51,39232
